Zebrafish chromosome,Start position,Stop position,Amplification_G-score,Deletion_G-score,Amplification_q-value,Deletion_q-value,Zebrafish gene ID
zv10,44055599,44080193,570,224,0.867551851,0,ZDB-GENE-071125-1
zv10,44106419,44125143,570,195,0.867551851,0,ZDB-GENE-040927-2
zv10,44127556,44141232,570,195,0.867551851,0,ZDB-GENE-040426-990
zv10,44402658,44553828,387,200,0,0,ZDB-GENE-051030-72
zv10,44402658,44553828,406,200,0,0,ZDB-GENE-051030-72
zv10,44402658,44553828,380,200,0,0,ZDB-GENE-051030-72
zv10,44402658,44553828,361,200,0,0,ZDB-GENE-051030-72
zv10,44402658,44553828,384,200,0,0,ZDB-GENE-051030-72
zv10,44402658,44553828,442,200,0,0,ZDB-GENE-051030-72
zv10,44402658,44553828,521,200,0,0,ZDB-GENE-051030-72
zv10,44591093,44597949,558,200,0.796673968,0,ZDB-GENE-050320-29
zv10,44597966,44662728,558,200,0.796673968,0,ZDB-GENE-040426-1755
zv10,44751759,44812946,558,200,0.796673968,0,ZDB-GENE-050920-1
zv10,44833934,44870299,558,200,0.796673968,0,ZDB-GENE-090312-42
zv10,44884951,44928620,558,207,0,0,ZDB-GENE-090311-50
zv10,44402658,44553828,558,200,0,0,ZDB-GENE-051030-72
zv10,44667336,44740992,558,200,0.796673968,0,ZDB-GENE-030131-2185
zv10,44884951,44928620,369,207,0,0,ZDB-GENE-090311-50
zv10,45064986,45175629,538,203,0,0,ZDB-GENE-980526-253
zv10,45064986,45175629,500,203,0,0,ZDB-GENE-980526-253
zv10,45064986,45175629,369,203,0,0,ZDB-GENE-980526-253
zv10,45064986,45175629,419,203,0,0,ZDB-GENE-980526-253
zv10,45064986,45175629,534,203,0,0,ZDB-GENE-980526-253
zv10,45263620,45273587,562,203,0.817714522,0,ZDB-GENE-040912-182
zv10,45299270,45310337,562,203,0.817714522,0,ZDB-GENE-040426-1438
zv10,45207935,45261672,562,203,0.817714522,0,ZDB-GENE-050522-152
zv10,45064986,45175629,562,203,0,0,ZDB-GENE-980526-253
zv10,45341345,45346677,521,203,0,0,ZDB-GENE-040219-12
zv10,45334022,45334808,521,203,0,0,ZDB-GENE-090312-69
zv10,45367926,45368527,403,184,0,0,ZDB-GENE-090313-382
zv10,45496611,45498257,565,202,0.836561787,0,ZDB-GENE-041010-140
zv10,45523364,45529531,565,202,0.836561787,0,ZDB-GENE-010813-1
zv10,45653037,45661767,565,202,0.836561787,0,ZDB-GENE-040718-450
zv10,45668000,45669510,565,202,0.836561787,0,ZDB-GENE-111111-6
zv10,45675902,45676888,565,202,0.836561787,0,ZDB-GENE-111111-4
zv10,45718614,45722852,565,202,0.836561787,0,ZDB-GENE-061201-51
zv10,45445144,45466168,565,202,0.836561787,0,ZDB-GENE-040808-43
zv10,45495492,45526791,565,202,0.836561787,0,ZDB-GENE-090313-18
zv10,45501403,45519805,565,202,0.836561787,0,ZDB-GENE-040808-64
zv10,45544674,45552554,565,202,0.836561787,0,ZDB-GENE-050522-143
zv10,45638295,45652476,565,202,0.836561787,0,ZDB-GENE-040718-71
zv10,46287506,46297986,563,202,0.825127355,0,ZDB-GENE-040426-2255
zv10,46034982,46109362,563,202,0.825127355,0,ZDB-GENE-090313-285
zv10,46151795,46209521,563,202,0.825127355,0,ZDB-GENE-090311-8
zv10,46298802,46304111,563,202,0.825127355,0,ZDB-GENE-050522-393
zv10,46310446,46326290,563,202,0.825127355,0,ZDB-GENE-030131-5846
zv10,46328647,46342463,563,202,0.637214224,0,ZDB-GENE-040426-911
zv10,45870263,45913325,563,202,0.825127355,0,ZDB-GENE-030616-382
zv10,46005421,46011991,563,202,0.825127355,0,ZDB-GENE-030131-7459
zv10,46223112,46286085,563,202,0.825127355,0,ZDB-GENE-090312-34
zv10,46127811,46152281,563,202,0.825127355,0,ZDB-GENE-090313-286
zv10,46328647,46342463,525,202,0.637214224,0,ZDB-GENE-040426-911
zv10,46355492,46360626,572,202,0.876834922,0,ZDB-GENE-030813-1
zv10,46376393,46378152,572,202,0.876834922,0,ZDB-GENE-040426-1478
zv10,46362731,46372778,572,202,0.876834922,0,ZDB-GENE-050506-24
zv10,46393914,46401024,572,202,0.876834922,0,ZDB-GENE-040702-2
zv10,46487947,46490329,551,225,0.752466288,0,ZDB-GENE-050706-77
zv10,46453167,46467895,551,225,0.752466288,0,ZDB-GENE-080522-2
zv10,46475515,46484737,551,225,0.752466288,0,ZDB-GENE-060825-37
zv10,46572430,46574201,594,227,1.033575923,0,ZDB-GENE-030131-5485
zv10,46530478,46547696,594,291,1.033575923,0,ZDB-GENE-060602-4
zv11,21927,37339,336,884,0,2.320234133,ZDB-GENE-030131-5457
zv11,87174,95396,425,884,0,2.320234133,ZDB-GENE-030131-2829
zv11,141148,148254,379,884,0,2.320234133,ZDB-GENE-070501-10
zv11,141148,148254,332,884,0,2.320234133,ZDB-GENE-070501-10
zv11,209716,214312,285,916,0,2.568359715,ZDB-GENE-030826-10
zv11,246451,255897,219,983,0,3.024517159,ZDB-GENE-001229-2
zv11,246451,255897,182,983,0,3.024517159,ZDB-GENE-001229-2
zv11,246451,255897,163,983,0,3.024517159,ZDB-GENE-001229-2
zv11,268489,273356,163,983,0,3.095330674,ZDB-GENE-021115-1
zv11,416541,425283,163,983,0,3.095330674,ZDB-GENE-040426-1121
zv11,427070,432517,163,1062,0,3.747012113,ZDB-GENE-060825-25
zv11,461201,473071,163,983,0,3.540227528,ZDB-GENE-030131-5864
zv11,479382,484635,163,983,0,3.095330674,ZDB-GENE-030131-7782
zv11,283725,309007,163,983,0,3.095330674,ZDB-GENE-041010-24
zv11,292671,295809,163,983,0,3.095330674,ZDB-GENE-040426-1993
zv11,342070,347082,163,983,0,3.095330674,ZDB-GENE-050417-276
zv11,397975,411771,163,983,0,3.095330674,ZDB-GENE-081022-210
zv11,444188,459312,163,1062,0,3.747012113,ZDB-GENE-040426-1827
zv11,530130,561198,163,967,0,3.324101669,ZDB-GENE-020213-2
zv11,600187,629201,163,1043,0,3.590904433,ZDB-GENE-990415-213
zv11,261745,265015,163,983,0,3.095330674,ZDB-GENE-030806-1
zv11,493230,527014,163,1113,0,3.895346378,ZDB-GENE-090826-2
zv11,759737,798681,187,958,0,2.893060718,ZDB-GENE-040426-2445
zv11,892247,893851,160,958,0,2.893060718,ZDB-GENE-070531-3
zv11,1376581,1377474,160,958,0,2.893060718,ZDB-GENE-110201-1
zv11,1477843,1486218,160,915,0,2.671485142,ZDB-GENE-041010-174
zv11,984251,1011632,160,958,0,2.893060718,ZDB-GENE-041114-57
zv11,1487399,1496137,160,915,0,2.562637653,ZDB-GENE-041219-1
zv11,1498369,1511287,160,915,0,2.562637653,ZDB-GENE-040614-3
zv11,1516878,1539928,160,915,0,2.562637653,ZDB-GENE-041007-1
zv11,1147343,1202524,160,958,0,2.893060718,ZDB-GENE-061016-1
zv11,1302660,1357500,160,958,0,2.893060718,ZDB-GENE-030131-6325
zv11,1388015,1475045,160,958,0,2.893060718,ZDB-GENE-050522-156
zv11,1908125,1932556,160,915,0,2.562637653,ZDB-GENE-080403-6
zv11,1991815,2049041,160,885,0,2.401795332,ZDB-GENE-070314-1
zv11,2108753,2111963,183,885,0,2.328356419,ZDB-GENE-000822-5
zv11,2148535,2150246,183,885,0,2.328356419,ZDB-GENE-000822-1
zv11,2171560,2173211,183,885,0,2.328356419,ZDB-GENE-000822-3
zv11,1991815,2049041,183,885,0,2.401795332,ZDB-GENE-070314-1
zv11,2064037,2083734,183,885,0,2.328356419,ZDB-GENE-031118-126
zv11,2178785,2180948,183,885,0,2.328356419,ZDB-GENE-000329-17
zv11,2025046,2229004,183,790,0,2.264215932,ZDB-GENE-040426-1546
zv11,2025046,2229004,165,790,0,2.264215932,ZDB-GENE-040426-1546
zv11,2025046,2229004,152,790,0,2.264215932,ZDB-GENE-040426-1546
zv11,2394479,2407613,173,845,0,2.027178947,ZDB-GENE-051030-102
zv11,2427097,2434556,173,845,0,2.027178947,ZDB-GENE-080204-6
zv11,2231155,2276000,173,845,0,2.027178947,ZDB-GENE-030131-5064
zv11,2318284,2355950,173,845,0,2.027178947,ZDB-GENE-050411-100
zv11,2369957,2376097,173,845,0,2.027178947,ZDB-GENE-090521-1
zv11,2025046,2229004,173,790,0,2.264215932,ZDB-GENE-040426-1546
zv11,2436519,2441488,154,966,0,2.94865868,ZDB-GENE-050522-123
zv11,2521203,2527357,331,826,0,1.872771903,ZDB-GENE-060315-4
zv11,2537906,2544658,331,826,0,1.872771903,ZDB-GENE-050522-9
zv11,2666312,2667319,187,826,0,1.872771903,ZDB-GENE-101104-13
zv11,2685669,2685929,187,826,0,1.872771903,ZDB-GENE-040808-17
zv11,2811860,2815869,187,826,0,1.872771903,ZDB-GENE-110131-8
zv11,3281632,3288790,187,829,0,1.892876637,ZDB-GENE-040426-2741
zv11,3317116,3324048,187,829,0,1.892876637,ZDB-GENE-040426-1970
zv11,3955376,3963967,187,829,0,1.892876637,ZDB-GENE-030131-4286
zv11,4051512,4055612,187,829,0,1.892876637,ZDB-GENE-050809-130
zv11,2549800,2572359,187,826,0,1.872771903,ZDB-GENE-080204-105
zv11,2689438,2739281,187,826,0,1.872771903,ZDB-GENE-021007-1
zv11,3234969,3252091,187,829,0,1.892876637,ZDB-GENE-030131-9818
zv11,3301708,3314835,187,829,0,1.892876637,ZDB-GENE-990415-207
zv11,3347866,3361858,187,829,0,1.892876637,ZDB-GENE-040426-2434
zv11,3367329,3407273,187,829,0,1.892876637,ZDB-GENE-070209-274
zv11,3585467,3597690,187,829,0,1.892876637,ZDB-GENE-020419-30
zv11,3648043,3655227,187,829,0,1.892876637,ZDB-GENE-040426-1911
zv11,3676435,3691325,187,829,0,1.892876637,ZDB-GENE-050522-262
zv11,3909992,3922643,187,829,0,1.892876637,ZDB-GENE-980526-260
zv11,4021604,4033144,187,829,0,1.892876637,ZDB-GENE-030131-616
zv11,4034061,4049994,187,829,0,1.892876637,ZDB-GENE-041114-23
zv11,4210917,4237882,187,912,0,2.536699546,ZDB-GENE-050522-184
zv11,2612699,2628302,187,826,0,1.872771903,ZDB-GENE-081022-42
zv11,2742076,2805470,187,826,0,1.872771903,ZDB-GENE-070112-2292
zv11,4056856,4086049,187,829,0,1.892876637,ZDB-GENE-040426-1392
zv11,3103199,3176234,187,829,0,1.892876637,ZDB-GENE-040426-1398
zv11,5980431,5988210,194,798,0,1.645721209,ZDB-GENE-040426-2137
zv11,6231838,6241187,194,800,0,1.660132176,ZDB-GENE-050522-309
zv11,6296249,6300131,194,800,0,1.660132176,ZDB-GENE-110222-2
zv11,5552987,5574422,194,798,0,1.645721209,ZDB-GENE-990603-1
zv11,5583849,5596957,194,798,0,1.645721209,ZDB-GENE-040426-2033
zv11,5672360,5745429,194,798,0,1.645721209,ZDB-GENE-081205-5
zv11,5877254,5887046,194,798,0,1.645721209,ZDB-GENE-041111-261
zv11,5915124,5958303,194,798,0,1.645721209,ZDB-GENE-070212-1
zv11,5961412,5966184,194,798,0,1.645721209,ZDB-GENE-030131-9092
zv11,6044739,6072321,194,798,0,1.645721209,ZDB-GENE-050522-335
zv11,6078304,6083052,194,798,0,1.645721209,ZDB-GENE-060616-96
zv11,6170782,6179720,194,800,0,2.027178947,ZDB-GENE-040426-2830
zv11,6187205,6209604,194,800,0,1.660132176,ZDB-GENE-071004-45
zv11,6316209,6328271,194,800,0,1.660132176,ZDB-GENE-050522-352
zv11,6329932,6351280,194,800,0,1.660132176,ZDB-GENE-040426-1132
zv11,5890485,5900306,194,798,0,1.645721209,ZDB-GENE-051030-97
zv11,6150231,6168142,194,868,0,2.200415874,ZDB-GENE-040426-2351
zv11,5038317,5551068,194,798,0,1.645721209,ZDB-GENE-101101-4
zv11,6445948,6451947,282,800,0,1.660132176,ZDB-GENE-040426-1631
zv11,6502021,6521385,205,667,0,0.732925884,ZDB-GENE-040426-1202
zv11,6528902,6535159,205,812,0,1.758599931,ZDB-GENE-041008-244
zv11,6538813,6540415,205,812,0,1.758599931,ZDB-GENE-040426-1971
zv11,6863375,6864743,205,764,0,1.384247673,ZDB-GENE-041210-267
zv11,6964716,6973757,205,764,0,1.384247673,ZDB-GENE-030131-5975
zv11,7067612,7072255,205,764,0,1.384247673,ZDB-GENE-030131-4633
zv11,7073882,7076445,205,764,0,1.384247673,ZDB-GENE-070928-39
zv11,6733801,6738879,205,812,0,1.758599931,ZDB-GENE-050419-230
zv11,6901717,6933260,205,764,0,1.384247673,ZDB-GENE-041210-268
zv11,6951979,6963392,205,764,0,1.384247673,ZDB-GENE-031030-3
zv11,6985670,7011627,205,764,0,1.384247673,ZDB-GENE-041210-266
zv11,6767964,6876042,205,764,0,1.620541099,ZDB-GENE-030131-4075
zv11,6942543,6950954,205,764,0,1.384247673,ZDB-GENE-040426-1652
zv11,7196280,7212471,205,764,0,1.384247673,ZDB-GENE-000208-25
zv11,7355678,7376468,207,775,0,1.463034609,ZDB-GENE-040426-1888
zv11,7505778,7526742,197,765,0,1.391488757,ZDB-GENE-991019-2
zv11,7529272,7556372,197,749,0,1.347858166,ZDB-GENE-040426-2689
zv11,7470877,7487628,197,765,0,1.391488757,ZDB-GENE-030131-5788
zv11,7529272,7556372,221,749,0,1.347858166,ZDB-GENE-040426-2689
zv11,8298930,8303553,169,783,0,1.527090141,ZDB-GENE-060929-676
zv11,8306952,8314069,169,783,0,1.527090141,ZDB-GENE-030826-24
zv11,8275738,8296952,169,783,0,1.527090141,ZDB-GENE-040426-1351
zv11,8192703,8272281,169,783,0,1.527090141,ZDB-GENE-070112-2112
zv11,8742694,8764474,192,749,0,1.280447669,ZDB-GENE-050522-314
zv11,9675962,9686561,229,758,0,1.346573747,ZDB-GENE-090918-1
zv11,10605252,10614371,214,768,0,1.410243643,ZDB-GENE-030131-8470
zv11,10896554,10914930,214,745,0,1.645721209,ZDB-GENE-070410-56
zv11,11048374,11083207,214,745,0,1.252258424,ZDB-GENE-100812-2
zv11,10876943,10892486,214,809,0,1.735703964,ZDB-GENE-060810-93
zv11,10973420,11024400,214,745,0,1.252258424,ZDB-GENE-030131-4967
zv11,10452631,10520382,214,768,0,1.742793529,ZDB-GENE-040831-2
zv11,11206954,11225647,816,460,2.71706115,0,ZDB-GENE-030131-1980
zv11,11206954,11225647,793,460,2.71706115,0,ZDB-GENE-030131-1980
zv11,11206954,11225647,775,460,2.71706115,0,ZDB-GENE-030131-1980
zv11,11235325,11242393,775,483,2.309285058,0,ZDB-GENE-060825-253
zv11,11235325,11242393,730,483,2.309285058,0,ZDB-GENE-060825-253
zv11,11389226,11396293,196,633,0,0,ZDB-GENE-041121-11
zv11,11273590,11314431,196,679,0,0.807090745,ZDB-GENE-050309-166
zv11,11384827,11388258,196,633,0,0,ZDB-GENE-060312-26
zv11,11637154,11639845,151,585,0,0,ZDB-GENE-040426-2931
zv11,11687372,11696446,151,585,0,0,ZDB-GENE-050417-50
zv11,11625390,11635361,151,585,0,0,ZDB-GENE-070822-8
zv11,11840951,11902608,159,576,0,0,ZDB-GENE-991207-22
zv11,12109700,12113560,249,552,0,0,ZDB-GENE-040426-1329
zv11,12258484,12266827,130,569,0,0,ZDB-GENE-040718-88
zv11,12352481,12361199,130,569,0,0,ZDB-GENE-040426-1041
zv11,12298986,12349043,130,569,0,0,ZDB-GENE-060524-3
zv11,12459987,12484014,161,569,0,0,ZDB-GENE-080410-1
zv11,12674799,12676179,335,690,0,0.877430589,ZDB-GENE-080218-8
zv11,12777876,12786285,165,589,0,0,ZDB-GENE-030131-5448
zv11,12787115,12801928,165,589,0,0,ZDB-GENE-030131-1495
zv11,12802549,12826559,165,589,0,0,ZDB-GENE-030131-848
zv11,12869838,12917195,165,589,0,0,ZDB-GENE-050306-11
zv11,12918370,12930341,165,589,0,0,ZDB-GENE-040426-1248
zv11,13280627,13337829,165,551,0,0,ZDB-GENE-040426-2755
zv11,13345506,13359995,165,551,0,0,ZDB-GENE-040704-32
zv11,13409455,13454109,165,551,0,0,ZDB-GENE-050517-14
zv11,12842891,12860055,165,589,0,0,ZDB-GENE-060616-122
zv11,13362177,13375264,165,551,0,0,ZDB-GENE-080220-11
zv11,13409455,13454109,144,551,0,0,ZDB-GENE-050517-14
zv11,13609756,13691171,157,646,0,0,ZDB-GENE-040426-739
zv11,13609756,13691171,176,646,0,0,ZDB-GENE-040426-739
zv11,13609756,13691171,157,646,0,0,ZDB-GENE-040426-739
zv11,13801533,13803930,144,765,0,1.391488757,ZDB-GENE-020620-1
zv11,13710022,13719300,144,646,0,0.614134032,ZDB-GENE-030131-7146
zv11,13791914,13796533,144,765,0,1.391488757,ZDB-GENE-080303-4
zv11,13827675,13974969,144,574,0,0,ZDB-GENE-040905-4
zv11,13609756,13691171,144,646,0,0,ZDB-GENE-040426-739
zv11,14553389,14559945,145,558,0,0,ZDB-GENE-030131-3152
zv11,14345806,14384488,145,558,0,0,ZDB-GENE-090306-4
zv11,14440847,14508900,145,558,0,0,ZDB-GENE-050417-409
zv11,14562158,14583552,145,558,0,0,ZDB-GENE-030131-9796
zv11,15212392,15233989,88,721,0,1.080722929,ZDB-GENE-101111-8
zv11,15300991,15347177,88,515,0,0,ZDB-GENE-000210-17
zv11,15586652,15658888,86,558,0,0.704318854,ZDB-GENE-030131-7928
zv11,15707808,15797645,86,558,0,0,ZDB-GENE-070426-1
zv11,15975375,16118535,119,553,0,0,ZDB-GENE-040427-2
zv11,15975375,16118535,148,553,0,0,ZDB-GENE-040427-2
zv11,15975375,16118535,228,553,0,0,ZDB-GENE-040427-2
zv11,15975375,16118535,199,553,0,0,ZDB-GENE-040427-2
zv11,15975375,16118535,108,553,0,0,ZDB-GENE-040427-2
zv11,15975375,16118535,128,553,0,0,ZDB-GENE-040427-2
zv11,16186662,16203828,128,559,0,0,ZDB-GENE-040426-2738
zv11,16231470,16300511,128,535,0,0,ZDB-GENE-040426-1592
zv11,16284284,16390651,128,535,0,0,ZDB-GENE-050913-20
zv11,16284284,16390651,69,535,0,0,ZDB-GENE-050913-20
zv11,16403779,16406187,107,535,0,0,ZDB-GENE-030131-6229
zv11,16284284,16390651,107,535,0,0,ZDB-GENE-050913-20
zv11,16550782,16563855,125,611,0,0,ZDB-GENE-070620-10
zv11,16425351,16447401,125,543,0,0,ZDB-GENE-050309-11
zv11,16479323,16500469,125,576,0,0,ZDB-GENE-040625-177
zv11,16527990,16537065,125,611,0,0,ZDB-GENE-040808-18
zv11,16536981,16550705,125,611,0,0,ZDB-GENE-030131-6725
zv11,16563754,16599808,125,611,0,0,ZDB-GENE-040426-1352
zv11,16601574,16709240,125,648,0,0,ZDB-GENE-050913-126
zv11,16714442,16779636,125,622,0,0,ZDB-GENE-031113-23
zv11,16714442,16779636,275,622,0,0,ZDB-GENE-031113-23
zv11,16959290,16968922,125,597,0,0,ZDB-GENE-030114-8
zv11,17232484,17359780,126,616,0,0,ZDB-GENE-030114-3
zv11,18096509,18213516,207,621,0,0,ZDB-GENE-061013-164
zv11,18459051,18464054,146,593,0,0,ZDB-GENE-080204-120
zv11,18465653,18480950,146,593,0,0,ZDB-GENE-050522-238
zv11,18096509,18213516,146,621,0,0,ZDB-GENE-061013-164
zv11,18257763,18282381,146,590,0,0,ZDB-GENE-040801-25
zv11,18284718,18302600,146,561,0,0,ZDB-GENE-040426-2825
zv11,18497019,18517325,146,768,0,1.410243643,ZDB-GENE-030131-8204
zv11,18497019,18517325,190,768,0,1.410243643,ZDB-GENE-030131-8204
zv11,18553163,18554930,134,385,0,0,ZDB-GENE-080214-1
zv11,19124535,19125635,166,603,0,0,ZDB-GENE-990415-96
zv11,18679606,18694171,166,603,0,0,ZDB-GENE-040426-1198
zv11,18699551,18741319,166,603,0,0,ZDB-GENE-030131-2592
zv11,18955331,18977629,166,603,0,0,ZDB-GENE-030131-6117
zv11,19085815,19119912,166,603,0,0,ZDB-GENE-051107-8
zv11,18981352,19024769,166,632,0,0,ZDB-GENE-041119-1
zv11,19515776,19518090,166,618,0,0,ZDB-GENE-070424-6
zv11,19910690,19921784,166,618,0,0,ZDB-GENE-090915-3
zv11,20023595,20031700,166,618,0,0,ZDB-GENE-040801-17
zv11,19433826,19506341,166,618,0,0,ZDB-GENE-030131-5110
zv11,19579439,19633464,166,618,0,0,ZDB-GENE-070814-6
zv11,19854555,19888898,166,618,0,0,ZDB-GENE-030724-6
zv11,20150115,20186393,166,618,0,0,ZDB-GENE-030131-2931
zv11,20201419,20463289,166,606,0,0,ZDB-GENE-030616-525
zv11,19922641,19931892,166,618,0,0,ZDB-GENE-040426-1038
zv11,20201419,20463289,122,606,0,0,ZDB-GENE-030616-525
zv11,20201419,20463289,300,606,0,0,ZDB-GENE-030616-525
zv11,20477076,20479751,150,606,0,0,ZDB-GENE-001103-3
zv11,20746609,20750209,150,621,0,0,ZDB-GENE-991207-1
zv11,21366898,21368622,289,341,0,0,ZDB-GENE-070424-141
zv11,21347983,21354919,289,341,0,0,ZDB-GENE-040704-78
zv11,21375468,21445026,289,341,0,0,ZDB-GENE-091112-19
zv11,21502777,21504910,356,341,0,0,ZDB-GENE-091204-38
zv11,21375468,21445026,356,341,0,0,ZDB-GENE-091112-19
zv11,21525771,21572564,356,341,0,0,ZDB-GENE-031126-1
zv11,21577566,21580026,356,341,0,0,ZDB-GENE-061110-88
zv11,21580354,21594666,356,341,0,0,ZDB-GENE-040426-1400
zv11,21484001,21503179,356,341,0,0,ZDB-GENE-091117-17
zv11,21599927,21630555,356,341,0,0,ZDB-GENE-091204-162
zv11,21859098,21864974,296,568,0,0,ZDB-GENE-041008-23
zv11,21917309,21920185,296,568,0,0,ZDB-GENE-080327-24
zv11,21929589,21932934,296,568,0,0,ZDB-GENE-071121-1
zv11,21971149,21972704,296,568,0,0,ZDB-GENE-051111-1
zv11,21883527,21894767,296,568,0,0,ZDB-GENE-050522-29
zv11,21987879,22051373,296,568,0,0,ZDB-GENE-030131-5532
zv11,21987879,22051373,334,568,0,0,ZDB-GENE-030131-5532
zv11,22197809,22237245,279,568,0,0,ZDB-GENE-040718-251
zv11,22242498,22418377,370,568,0,0,ZDB-GENE-060915-2
zv11,22242498,22418377,265,568,0,0,ZDB-GENE-060915-2
zv11,22419536,22427601,227,568,0,0,ZDB-GENE-050320-120
zv11,22242498,22418377,227,568,0,0,ZDB-GENE-060915-2
zv11,22743953,22927597,227,574,0,0,ZDB-GENE-101207-1
zv11,23121290,23145334,252,574,0,0,ZDB-GENE-090807-3
zv11,23196844,23205273,305,574,0,0,ZDB-GENE-050327-5
zv11,23207954,23415636,305,670,0,0,ZDB-GENE-070720-14
zv11,23429775,23432785,254,670,0,0.749129113,ZDB-GENE-980526-265
zv11,23429927,23432794,254,670,0,0.749129113,ZDB-GENE-081028-63
zv11,23207954,23415636,254,670,0,0,ZDB-GENE-070720-14
zv11,23456485,23462890,254,670,0,0.749129113,ZDB-GENE-081107-38
zv11,23825393,23851008,236,582,0,0,ZDB-GENE-030131-6872
zv11,23860664,24015349,282,582,0,0,ZDB-GENE-061027-60
zv11,24140268,24153746,204,611,0,0,ZDB-GENE-030131-1798
zv11,24199536,24231571,204,611,0,0,ZDB-GENE-080204-107
zv11,24246556,24248357,204,611,0,0,ZDB-GENE-080128-1
zv11,24515191,24607990,204,588,0,0,ZDB-GENE-050309-145
zv11,24515191,24607990,221,588,0,0,ZDB-GENE-050309-145
zv11,24630839,24802491,221,588,0,0,ZDB-GENE-080229-6
zv11,24880281,24902464,254,588,0,0,ZDB-GENE-990630-12
zv11,24630839,24802491,254,588,0,0,ZDB-GENE-080229-6
zv11,24910200,24947336,204,645,0,0.608042787,ZDB-GENE-040704-7
zv11,24994383,24999045,265,588,0,0,ZDB-GENE-040426-2609
zv11,25040784,25043717,265,588,0,0,ZDB-GENE-040426-2891
zv11,25123721,25125485,265,588,0,0,ZDB-GENE-040724-33
zv11,25223687,25231258,265,588,0,0,ZDB-GENE-040625-83
zv11,25232488,25235904,265,588,0,0,ZDB-GENE-040724-200
zv11,25272921,25278982,265,588,0,0,ZDB-GENE-040426-2852
zv11,25281984,25289624,265,588,0,0,ZDB-GENE-060405-1
zv11,25000972,25011400,265,588,0,0,ZDB-GENE-040426-2788
zv11,25247488,25264875,265,588,0,0,ZDB-GENE-040317-1
zv11,25279256,25281203,265,588,0,0,ZDB-GENE-060503-577
zv11,25363482,25392345,265,588,0,0,ZDB-GENE-060503-671
zv11,25294303,25361878,265,679,0,0.807090745,ZDB-GENE-071004-1
zv11,25398965,25471874,265,588,0,0,ZDB-GENE-060503-766
zv11,25605246,25614851,281,663,0,0.708938876,ZDB-GENE-050302-161
zv11,25650396,25690375,281,598,0,0,ZDB-GENE-061103-190
zv11,25692526,25716677,227,598,0,0,ZDB-GENE-040718-241
zv11,25719937,25733234,227,598,0,0,ZDB-GENE-030131-8497
zv11,25650396,25690375,227,598,0,0,ZDB-GENE-061103-190
zv11,25749226,25751196,279,598,0,0,ZDB-GENE-040718-216
zv11,25811379,25819276,279,598,0,0,ZDB-GENE-050417-419
zv11,25719937,25733234,279,598,0,0,ZDB-GENE-030131-8497
zv11,25733715,25748096,279,598,0,0,ZDB-GENE-040718-169
zv11,25754101,25785015,279,598,0,0,ZDB-GENE-030131-5379
zv11,25785230,25808986,279,598,0,0,ZDB-GENE-040426-2953
zv11,25833784,25839823,279,598,0,0,ZDB-GENE-031030-6
zv11,25841028,25926784,279,598,0,0,ZDB-GENE-040426-759
zv11,25977642,25995750,279,598,0,0,ZDB-GENE-070912-270
zv11,25998078,26072620,279,598,0,0,ZDB-GENE-980526-124
zv11,26090933,26113889,279,598,0,0,ZDB-GENE-000330-3
zv11,25928264,25975363,279,598,0,0,ZDB-GENE-041114-4
zv11,26185054,26191154,298,598,0,0,ZDB-GENE-990415-255
zv11,26316170,26317772,298,598,0,0,ZDB-GENE-010605-4
zv11,26337120,26342195,298,598,0,0,ZDB-GENE-061215-112
zv11,26345473,26352415,298,598,0,0,ZDB-GENE-980526-268
zv11,26364410,26369477,298,598,0,0,ZDB-GENE-040724-163
zv11,26406317,26408962,298,598,0,0,ZDB-GENE-990604-40
zv11,26411202,26413596,298,598,0,0,ZDB-GENE-990604-41
zv11,26414605,26416765,298,598,0,0,ZDB-GENE-040718-141
zv11,26090933,26113889,298,598,0,0,ZDB-GENE-000330-3
zv11,26229925,26245239,298,598,0,0,ZDB-GENE-060616-217
zv11,26261761,26270480,298,598,0,0,ZDB-GENE-041111-264
zv11,26369999,26394895,298,598,0,0,ZDB-GENE-030912-10
zv11,26419333,26436050,298,598,0,0,ZDB-GENE-040723-1
zv11,26441682,26453220,298,598,0,0,ZDB-GENE-010919-3
