ensembl_gene_id,external_gene_name,hsapiens_homolog_associated_gene_name,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
ENSDARG00000076320,ano9a,ANO9,108.9305272,1.435618259,0.506722743,2.833143528,0.004609269,0.048626874
ENSDARG00000076321,col28a2a,,77.32855033,2.657308722,0.778847523,3.411847176,6.45243e-4,0.010333061
ENSDARG00000076330,dusp12,DUSP12,227.6810419,-1.155591474,0.280547112,-4.119063876,3.8e-5,0.001058384
ENSDARG00000076361,CABZ01039859.1,B4GALNT2,16.51240989,3.330135274,0.805468232,4.134409208,3.56e-5,9.99188e-4
ENSDARG00000076386,epdl1,EPDR1,426.3655616,1.932853622,0.597708606,3.233772446,0.001221668,0.017128163
ENSDARG00000076472,ovol1a,PEG3,43.49648329,4.245980944,0.783990478,5.4158578,6.1e-8,5.3e-6
ENSDARG00000076472,ovol1a,ZNF496,43.49648329,4.245980944,0.783990478,5.4158578,6.1e-8,5.3e-6
ENSDARG00000076472,ovol1a,ZSCAN5C,43.49648329,4.245980944,0.783990478,5.4158578,6.1e-8,5.3e-6
ENSDARG00000076472,ovol1a,ZSCAN5A,43.49648329,4.245980944,0.783990478,5.4158578,6.1e-8,5.3e-6
ENSDARG00000076472,ovol1a,ZSCAN29,43.49648329,4.245980944,0.783990478,5.4158578,6.1e-8,5.3e-6
ENSDARG00000076472,ovol1a,ZKSCAN2,43.49648329,4.245980944,0.783990478,5.4158578,6.1e-8,5.3e-6
ENSDARG00000076472,ovol1a,ZSCAN18,43.49648329,4.245980944,0.783990478,5.4158578,6.1e-8,5.3e-6
ENSDARG00000076472,ovol1a,ZNF770,43.49648329,4.245980944,0.783990478,5.4158578,6.1e-8,5.3e-6
ENSDARG00000076472,ovol1a,ZNF446,43.49648329,4.245980944,0.783990478,5.4158578,6.1e-8,5.3e-6
ENSDARG00000076472,ovol1a,ZSCAN5B,43.49648329,4.245980944,0.783990478,5.4158578,6.1e-8,5.3e-6
ENSDARG00000076472,ovol1a,ZNF641,43.49648329,4.245980944,0.783990478,5.4158578,6.1e-8,5.3e-6
ENSDARG00000076472,ovol1a,ZSCAN1,43.49648329,4.245980944,0.783990478,5.4158578,6.1e-8,5.3e-6
ENSDARG00000076472,ovol1a,SCAND1,43.49648329,4.245980944,0.783990478,5.4158578,6.1e-8,5.3e-6
ENSDARG00000076472,ovol1a,ZNF274,43.49648329,4.245980944,0.783990478,5.4158578,6.1e-8,5.3e-6
ENSDARG00000076472,ovol1a,ZNF18,43.49648329,4.245980944,0.783990478,5.4158578,6.1e-8,5.3e-6
ENSDARG00000076472,ovol1a,ZNF174,43.49648329,4.245980944,0.783990478,5.4158578,6.1e-8,5.3e-6
ENSDARG00000076472,ovol1a,ZNF202,43.49648329,4.245980944,0.783990478,5.4158578,6.1e-8,5.3e-6
ENSDARG00000076472,ovol1a,OVOL3,43.49648329,4.245980944,0.783990478,5.4158578,6.1e-8,5.3e-6
ENSDARG00000076472,ovol1a,ZNF444,43.49648329,4.245980944,0.783990478,5.4158578,6.1e-8,5.3e-6
ENSDARG00000076495,vwc2,VWC2,23.75195646,2.55816299,0.848690833,3.014246048,0.002576188,0.030982315
ENSDARG00000076496,frmd4bb,FRMD4B,304.4633786,2.630416532,0.752576969,3.495212637,4.73684e-4,0.008192784
ENSDARG00000076520,mafb,MAF,4.720625963,2.470774266,0.828362556,2.982720849,0.002856984,0.033420001
ENSDARG00000076586,csf2rb,IL2RB,476.4775883,1.773733368,0.555280246,3.194303021,0.001401689,0.019199192
ENSDARG00000076673,wu:fi04e12,DSP,614.5239678,2.341284007,0.643735638,3.637027173,2.75803e-4,0.005301709
ENSDARG00000076789,cx32.2,,199.0758118,1.940987355,0.593865042,3.268398069,0.001081581,0.015572296
ENSDARG00000076800,tnfrsf18,,90.21695719,2.210948411,0.620463929,3.563379446,3.66111e-4,0.006643717
ENSDARG00000076828,zgc:194101,,98.84687098,1.902851023,0.646342829,2.944027439,0.003239713,0.036967282
ENSDARG00000076830,si:dkey-65b12.6,,127.6319661,2.198409586,0.776042944,2.832845273,0.004613571,0.048630176
ENSDARG00000076839,ftr86,,25.93725474,3.217974137,0.776128984,4.146184722,3.38e-5,9.57989e-4
ENSDARG00000076848,zgc:112492,,52.08401176,2.698165398,0.621191973,4.343529076,1.4e-5,4.60804e-4
ENSDARG00000076861,tmem79b,TMEM79,76.14401111,3.924807873,0.767139196,5.116161306,3.12e-7,2.07e-5
ENSDARG00000076867,mrtfbb,MRTFB,417.6659894,1.070551614,0.359330444,2.979295611,0.002889119,0.033740558
ENSDARG00000076939,znf451,,1166.403198,-0.76348958200000006,0.247779333,-3.081328752,0.00206079,0.025913959
ENSDARG00000076945,dsg2.1,,876.9510039,4.882189121,0.738159853,6.613999798,3.74e-11,1.38e-8
ENSDARG00000076962,gdpd5b,GDPD5,66.49735845,1.502634432,0.498606564,3.013667572,0.002581105,0.031024007
ENSDARG00000077004,aldh1l1,ALDH1L1,114.9668735,1.615313994,0.495754751,3.258292513,0.001120848,0.015997695
ENSDARG00000077047,ptprnb,PTPRN,15.71270515,2.652824405,0.705705058,3.759112077,1.70517e-4,0.003648105
ENSDARG00000077069,srgn,SRGN,1088.056793,1.3671701,0.371636405,3.678784107,2.34349e-4,0.004685876
ENSDARG00000077103,sema4aa,,149.6687359,1.489908085,0.447931788,3.32619413,8.80406e-4,0.013153829
ENSDARG00000077114,arhgef16,ARHGEF16,86.89725463,2.832100192,0.586446282,4.829257648,1.37e-6,6.71e-5
ENSDARG00000077120,arid5a,,127.2703104,1.912810141,0.524115857,3.649594105,2.62655e-4,0.005113288
ENSDARG00000077139,col6a3,COL6A3,3201.058287,1.641985107,0.485813974,3.379863888,7.25217e-4,0.011284382
ENSDARG00000077193,nags,NAGS,6.394083953,2.774377946,0.786433034,3.527799349,4.1903e-4,0.007377931
ENSDARG00000077228,ntrk3a,NTRK3,132.9718445,-2.852517714,0.777756577,-3.667622749,2.44816e-4,0.00486336
ENSDARG00000077231,vwf,VWF,209.4534224,2.385664318,0.64616654,3.692027007,2.22474e-4,0.004511685
ENSDARG00000077249,gmip,GMIP,238.8569924,1.893837712,0.506686199,3.737693499,1.85716e-4,0.003914584
ENSDARG00000077308,gpr84,GPR84,87.75808717,2.380426008,0.579420838,4.108285123,3.99e-5,0.001096172
ENSDARG00000077309,si:ch211-209f23.6,CD244,72.53993317,1.775719257,0.551548337,3.21951702,0.001284067,0.017816227
ENSDARG00000077337,si:ch211-171h4.5,CD22,66.02308082,2.82341646,0.577754647,4.886877974,1.02e-6,5.23e-5
ENSDARG00000077341,ppp1r14c,PPP1R14C,238.1156135,-3.032826587,0.841138531,-3.605620803,3.11408e-4,0.00583412
ENSDARG00000077367,ntng2a,NTNG2,5407.878417,-2.185008743,0.748652811,-2.918587508,0.003516212,0.039387094
ENSDARG00000077400,rbm10,RBM10,993.9448658,-1.446764216,0.421058516,-3.436016993,5.90334e-4,0.009626673
ENSDARG00000077410,myo9b,,467.1138249,1.682785796,0.557397913,3.019002683,0.002536083,0.030655081
ENSDARG00000077412,ftr08,RFPL3,15.17015726,2.406784745,0.678729039,3.546017048,3.91101e-4,0.006973003
ENSDARG00000077412,ftr08,RFPL4A,15.17015726,2.406784745,0.678729039,3.546017048,3.91101e-4,0.006973003
ENSDARG00000077412,ftr08,RFPL2,15.17015726,2.406784745,0.678729039,3.546017048,3.91101e-4,0.006973003
ENSDARG00000077412,ftr08,RFPL1,15.17015726,2.406784745,0.678729039,3.546017048,3.91101e-4,0.006973003
ENSDARG00000077412,ftr08,AL365214.3,15.17015726,2.406784745,0.678729039,3.546017048,3.91101e-4,0.006973003
ENSDARG00000077412,ftr08,RFPL4B,15.17015726,2.406784745,0.678729039,3.546017048,3.91101e-4,0.006973003
ENSDARG00000077412,ftr08,RFPL4AL1,15.17015726,2.406784745,0.678729039,3.546017048,3.91101e-4,0.006973003
ENSDARG00000077419,nectin4a,NECTIN4,104.5288482,4.027691389,0.768045051,5.244082212,1.57e-7,1.14e-5
ENSDARG00000077488,si:ch73-289h5.4,,54.3638496,3.089919743,0.810609581,3.811847054,1.37932e-4,0.003083657
ENSDARG00000077497,igsf10,IGSF10,56.84534292,2.296540035,0.80205815,2.863308646,0.00419242,0.045346989
ENSDARG00000077540,f2rl1.2,F2RL1,36.14470646,3.25114224,0.826273925,3.934702696,8.33e-5,0.002032153
ENSDARG00000077542,si:dkeyp-75b4.8,,14.31577277,2.943581656,0.812324802,3.623651091,2.90473e-4,0.005533997
ENSDARG00000077559,LO017815.1,NCOA7,160.18794,2.421949893,0.65108621,3.71986053,1.99333e-4,0.004144534
ENSDARG00000077573,tmprss13b,TMPRSS13,43.30117254,3.23089087,0.86665499,3.72800123,1.93004e-4,0.004044398
ENSDARG00000077588,pdgfc,PDGFC,15.18642452,2.466205482,0.73389595,3.360429338,0.00077821400000000005,0.011931536
ENSDARG00000077618,rin3,RIN3,491.6228005,1.643200051,0.459161413,3.578698047,3.4531e-4,0.006357926
ENSDARG00000077631,CU459089.1,,25.048126,-2.601366753,0.690022955,-3.769971325,1.63266e-4,0.003540926
ENSDARG00000077641,thbs3a,THBS3,169.1831314,2.290672887,0.771706556,2.968321143,0.002994313,0.034685072
ENSDARG00000077656,arfgef3,ARFGEF3,108.7097438,-1.450949477,0.301886474,-4.806275206,1.54e-6,7.43e-5
ENSDARG00000077673,nlrp16,,74.0094131,3.745026236,0.782835267,4.783926319,1.72e-6,8.17e-5
ENSDARG00000077690,mb21d2,,39.43233669,-2.593042005,0.648159029,-4.00062622,6.32e-5,0.001607171
ENSDARG00000077697,si:dkey-105i14.1,,55.63837081,1.550312319,0.535939083,2.89270249,0.003819429,0.042055727
ENSDARG00000077709,iqsec2b,IQSEC2,1446.069524,2.659642396,0.698885829,3.805546321,1.41492e-4,0.003149941
ENSDARG00000077836,ttc22,TTC22,38.35826452,3.37248137,0.788454624,4.277330955,1.89e-5,5.88199e-4
ENSDARG00000077897,znf296,ZNF296,127.4132972,2.774888022,0.500762459,5.541325977,3e-8,2.99e-6
ENSDARG00000077907,si:dkey-183p4.10,,128.060196,2.284179248,0.601290384,3.798795575,1.45401e-4,0.003220345
ENSDARG00000077918,dnase2b,DNASE2B,81.4898581,1.466005005,0.437763206,3.348853864,8.11466e-4,0.012366115
ENSDARG00000077975,si:ch73-343l4.8,CLEC4F,30.58726644,4.119421629,0.76135386,5.410653111,6.28e-8,5.44e-6
ENSDARG00000077982,elf3,ELF3,370.3728574,4.757013092,0.80082183,5.940164112,2.85e-9,4.51e-7
ENSDARG00000078072,si:ch211-232i5.1,,57.23337334,3.482591824,0.504367142,6.90487451,5.02e-12,3.07e-9
ENSDARG00000078093,zgc:172065,SEPT1,29.21908351,3.421048325,0.852025189,4.015196229,5.94e-5,0.001527386
ENSDARG00000078093,zgc:172065,SEPT14,29.21908351,3.421048325,0.852025189,4.015196229,5.94e-5,0.001527386
ENSDARG00000078108,dok1a,DOK1,40.62870001,3.389649223,0.755429282,4.487050349,7.22e-6,2.6639e-4
ENSDARG00000078114,si:ch73-237c6.1,CFP,706.2992689,1.397794073,0.458516519,3.048514097,0.002299761,0.028365083
ENSDARG00000078119,sh3bp1,Z83844.3,121.7452102,1.846320838,0.518371936,3.561768513,3.68365e-4,0.006667658
ENSDARG00000078119,sh3bp1,SH3BP1,121.7452102,1.846320838,0.518371936,3.561768513,3.68365e-4,0.006667658
ENSDARG00000078135,mrc2,AC080038.1,52.89776429,1.835703685,0.507997598,3.613607017,3.01967e-4,0.005707223
ENSDARG00000078182,zgc:194443,GIMAP1,103.2762939,3.045643916,0.68384733,4.453689857,8.44e-6,2.98494e-4
ENSDARG00000078182,zgc:194443,GIMAP6,103.2762939,3.045643916,0.68384733,4.453689857,8.44e-6,2.98494e-4
ENSDARG00000078182,zgc:194443,GIMAP4,103.2762939,3.045643916,0.68384733,4.453689857,8.44e-6,2.98494e-4
ENSDARG00000078182,zgc:194443,GIMAP2,103.2762939,3.045643916,0.68384733,4.453689857,8.44e-6,2.98494e-4
ENSDARG00000078193,si:ch211-67e16.3,,56.32501746,1.985791829,0.553658283,3.58667411,3.34922e-4,0.006187967
ENSDARG00000078195,fhit,FHIT,227.2663455,-1.910961052,0.517794103,-3.690580949,2.23742e-4,0.004518517
ENSDARG00000078217,cblc,,38.38246824,3.957419512,0.637600969,6.206733844,5.41e-10,1.15e-7
ENSDARG00000078227,cspg4,CSPG4,525.8526469,1.952043883,0.687158939,2.840745819,0.004500817,0.047741686
ENSDARG00000078246,si:ch211-114l13.4,,28.49550839,2.934097421,0.806300613,3.638962162,2.73739e-4,0.005272354
ENSDARG00000078249,unc13d,UNC13D,195.4862342,1.788944239,0.5005293,3.57410493,3.51428e-4,0.00643733
ENSDARG00000078254,ftr14l,,6.783848496,2.951696978,0.810259847,3.642901705,2.69582e-4,0.005224368
ENSDARG00000078258,CABZ01049847.1,GGT5,45.92911318,2.927313771,0.651949789,4.490090834,7.12e-6,2.63981e-4
ENSDARG00000078280,nkx3-1,NKX3-1,27.66746547,3.678716419,0.823079746,4.46945322,7.84e-6,2.82457e-4
ENSDARG00000078297,ptprh,,41.93552669,3.096217477,0.784560354,3.946436321,7.93e-5,0.001955202
ENSDARG00000078301,zgc:162255,C6orf89,451.5738061,-0.780080061,0.267884106,-2.912005766,0.00359116,0.040058847
ENSDARG00000078309,fam83b,FAM83B,115.3443212,4.551730332,0.744986525,6.109815652,9.97e-10,1.98e-7
ENSDARG00000078322,col12a1a,COL12A1,1964.137655,3.410754668,0.721144013,4.729644295,2.25e-6,1.02016e-4
ENSDARG00000078327,CEP170B (1 of many),CEP170B,43.46449207,-2.360155112,0.82021826900000006,-2.877472011,0.004008755,0.043669708
ENSDARG00000078349,zmp:0000000845,,36.59516138,3.76634683,0.756498582,4.978656828,6.4e-7,3.64e-5
ENSDARG00000078362,zmp:0000000846,TNC,464.1940684,-3.328314055,0.703173941,-4.733272753,2.21e-6,1.01215e-4
ENSDARG00000078363,mcoln3a,MCOLN3,48.41974781,2.347551888,0.582448548,4.030488008,5.57e-5,0.001439989
ENSDARG00000078387,si:dkey-92i15.4,,56.75621771,2.172438327,0.534785029,4.062264663,4.86e-5,0.00127917
ENSDARG00000078399,acsl2,,34.84483421,4.282116846,0.711392663,6.019343563,1.75e-9,3.09e-7
ENSDARG00000078404,cdh26.1,CDH26,239.186396,2.320732253,0.728539107,3.185460095,0.00144524,0.019619871
ENSDARG00000078425,oat,OAT,99.50831165,1.850820634,0.635458588,2.912574741,0.003584624,0.040027678
ENSDARG00000078446,ftr07,RFPL4A,74.06574373,2.228326568,0.645472952,3.452238486,5.55956e-4,0.009207073
ENSDARG00000078446,ftr07,RFPL3,74.06574373,2.228326568,0.645472952,3.452238486,5.55956e-4,0.009207073
ENSDARG00000078446,ftr07,AL365214.3,74.06574373,2.228326568,0.645472952,3.452238486,5.55956e-4,0.009207073
ENSDARG00000078446,ftr07,RFPL4B,74.06574373,2.228326568,0.645472952,3.452238486,5.55956e-4,0.009207073
ENSDARG00000078446,ftr07,RFPL2,74.06574373,2.228326568,0.645472952,3.452238486,5.55956e-4,0.009207073
ENSDARG00000078446,ftr07,RFPL1,74.06574373,2.228326568,0.645472952,3.452238486,5.55956e-4,0.009207073
ENSDARG00000078446,ftr07,RFPL4AL1,74.06574373,2.228326568,0.645472952,3.452238486,5.55956e-4,0.009207073
ENSDARG00000078468,fap,,122.7546311,3.082604101,0.673729153,4.575435229,4.75e-6,1.91841e-4
ENSDARG00000078503,si:dkey-76b14.2,DENND1C,119.2583696,1.749865945,0.493747733,3.544048563,3.94033e-4,0.007007755
ENSDARG00000078523,ddr1,DDR1,433.8098435,1.811085727,0.611190054,2.963212039,0.003044468,0.035151855
ENSDARG00000078547,si:ch211-264f5.2,FCAMR,88.96430708,3.317050356,0.701415231,4.7290823,2.26e-6,1.02016e-4
ENSDARG00000078550,zgc:194839,,20.9992263,2.772636243,0.850668144,3.259362964,0.001116627,0.015948089
ENSDARG00000078552,grhl3,GRHL3,185.7665698,4.587071669,0.758955754,6.043925017,1.5e-9,2.7e-7
ENSDARG00000078615,CABZ01085419.1,USP53,67.85189836,2.080095529,0.668298758,3.112523411,0.001854953,0.023878893000000002
ENSDARG00000078650,kcna4,KCNA4,15.20397561,2.960214141,0.777937868,3.805206385,1.41686e-4,0.003149941
ENSDARG00000078717,itga8,ITGA8,465.4583238,4.170400389,0.777947557,5.360773164,8.29e-8,6.57e-6
ENSDARG00000078731,si:dkey-85k7.12,URGCP,2885.975087,1.445292587,0.414904247,3.483436479,4.95021e-4,0.00848635
ENSDARG00000078734,myo1f,MYO1F,696.0892345,1.524948334,0.482167909,3.162691473,0.001563179,0.0209419
ENSDARG00000078749,b4galnt3a,B4GALNT3,20.26711935,3.735931939,0.816934186,4.573112502,4.81e-6,1.92889e-4
ENSDARG00000078832,si:dkey-73p2.3,,257.4342724,4.391958247,0.754887224,5.818032295,5.95e-9,8.44e-7
ENSDARG00000078853,arhgef19,ARHGEF19,299.3519215,-2.444480536,0.860443214,-2.840955097,0.004497865,0.047734033
ENSDARG00000078898,pcdh7a,,78.05010986,3.731430878,0.735799756,5.071258653,3.95e-7,2.48e-5
ENSDARG00000078912,si:ch73-24k9.2,,633.4792782,1.898645669,0.545149541,3.482797885,4.96203e-4,0.008499808
ENSDARG00000078915,mmp17a,MMP17,62.80866434,-2.739423711,0.737191752,-3.716025993,2.02381e-4,0.00418756
ENSDARG00000078916,chrdl2,MUC2,1199.747098,-3.930166961,0.8667549,-4.534346402,5.78e-6,2.2315e-4
ENSDARG00000078916,chrdl2,CHRDL2,1199.747098,-3.930166961,0.8667549,-4.534346402,5.78e-6,2.2315e-4
ENSDARG00000078916,chrdl2,CHRD,1199.747098,-3.930166961,0.8667549,-4.534346402,5.78e-6,2.2315e-4
ENSDARG00000078964,esyt2b,ESYT2,35.17445872,2.7560859,0.73856653,3.731669102,1.90215e-4,0.003993774
ENSDARG00000078970,il7r,,77.58887904,2.698835771,0.588709149,4.584327887,4.55e-6,1.86316e-4
ENSDARG00000079009,abca1b,ABCA1,683.2347837,2.393528102,0.651250948,3.675277726,2.37591e-4,0.004741843
ENSDARG00000079011,col17a1b,,1033.056655,3.421286895,0.722238067,4.737062547,2.17e-6,1.002e-4
ENSDARG00000079064,CABZ01079080.1,PDE2A,49.20791219,2.024581871,0.623145754,3.248970016,0.001158237,0.016432677
ENSDARG00000079095,rin1a,RIN1,68.18140721,1.949568297,0.523942701,3.720957067,1.98469e-4,0.004130592
ENSDARG00000079107,clec11a,CLEC11A,46.70844401,2.213748802,0.725691655,3.05053639,0.00228433,0.028227924
ENSDARG00000079175,si:ch211-79k12.1,AGER,571.8682505,2.945088026,0.450902204,6.53154498,6.51e-11,2.18e-8
ENSDARG00000079199,megf6a,MEGF6,20.63741652,2.355734685,0.78504248,3.000773519,0.002692948,0.031973954
ENSDARG00000079227,plekhs1,PLEKHS1,39.53640627,3.373058947,0.833791131,4.045448339,5.22e-5,0.001362577
ENSDARG00000079245,si:dkey-73p2.2,GIMAP2,102.6165373,3.726801526,0.764864223,4.872500783,1.1e-6,5.55e-5
ENSDARG00000079245,si:dkey-73p2.2,GIMAP6,102.6165373,3.726801526,0.764864223,4.872500783,1.1e-6,5.55e-5
ENSDARG00000079245,si:dkey-73p2.2,GIMAP4,102.6165373,3.726801526,0.764864223,4.872500783,1.1e-6,5.55e-5
ENSDARG00000079245,si:dkey-73p2.2,GIMAP1,102.6165373,3.726801526,0.764864223,4.872500783,1.1e-6,5.55e-5
ENSDARG00000079248,mn1b,MN1,181.0657876,1.680901715,0.564924929,2.975442627,0.002925661,0.034092871
ENSDARG00000079255,zgc:174935,,44.39905971,3.467124452,0.759991,4.562059885,5.07e-6,2.01066e-4
ENSDARG00000079267,im:7154036,FERMT3,252.3641633,1.756082035,0.464834231,3.777867286,1.58177e-4,0.003456792
ENSDARG00000079269,CR589947.1,,62.2558294,2.690799779,0.735970313,3.656125434,2.56056e-4,0.005007605
ENSDARG00000079281,si:dkeyp-75h12.2,TESK1,123.37421,1.289206464,0.427463486,3.015945233,0.002561795,0.030887361
ENSDARG00000079307,si:dkey-205h13.1,TMEM269,528.1689171,-2.549005769,0.686073753,-3.715352405,2.02921e-4,0.004194674
ENSDARG00000079315,lpxn,LPXN,85.83549097,2.090382202,0.542073094,3.856273677,1.15129e-4,0.002651428
ENSDARG00000079324,ano9b,ANO9,82.09291977,3.559003133,0.691891466,5.143874884,2.69e-7,1.83e-5
ENSDARG00000079327,hmcn2,,49.28264028,2.536448683,0.744909138,3.405044394,6.61533e-4,0.010515229
ENSDARG00000079345,si:ch211-217k17.10,,157.7151353,4.117524401,0.766258373,5.373545718,7.72e-8,6.28e-6
ENSDARG00000079353,si:ch211-165d12.4,CD7,539.2894277,2.233380939,0.409279473,5.456860378,4.85e-8,4.36e-6
ENSDARG00000079372,si:ch211-264f5.6,VSTM5,193.2897475,4.035686851,0.708802455,5.693669404,1.24e-8,1.47e-6
ENSDARG00000079372,si:ch211-264f5.6,AC243967.1,193.2897475,4.035686851,0.708802455,5.693669404,1.24e-8,1.47e-6
ENSDARG00000079399,F2RL3,F2RL3,19.05254009,2.439068511,0.732216392,3.331076083,8.6511e-4,0.012997906
ENSDARG00000079467,si:ch73-15b2.5,,9.202009537,-2.066461963,0.676560437,-3.054364177,0.002255381,0.027945755
ENSDARG00000079479,gpr4,GPR4,6.268294429,2.888018232,0.84940406,3.400052306,6.7373e-4,0.010667033
ENSDARG00000079484,kcnt1,KCNT1,45.90707453,2.702005265,0.813934399,3.319684324,9.01193e-4,0.013389599
ENSDARG00000079553,cd83,,292.2523896,2.362964133,0.515813388,4.581044597,4.63e-6,1.88186e-4
ENSDARG00000079575,aff3,AFF3,28.00482147,2.458327893,0.595169216,4.130468823,3.62e-5,0.001012946
ENSDARG00000079608,SGPP2,SGPP2,18.32507774,2.958023424,0.769221072,3.845478931,1.20317e-4,0.002756088
ENSDARG00000079705,si:ch211-152p11.4,RGS3,66.01005161,1.93329471,0.586558697,3.295995301,9.80737e-4,0.01435216
ENSDARG00000079713,ccl27b,CCL28,124.17881,4.398886378,0.809698775,5.432744264,5.55e-8,4.89e-6
ENSDARG00000079713,ccl27b,CCL27,124.17881,4.398886378,0.809698775,5.432744264,5.55e-8,4.89e-6
ENSDARG00000079752,col6a4a,COL6A6,241.9679533,2.698657926,0.766742419,3.519640833,4.32132e-4,0.007578241
ENSDARG00000079795,CABZ01033206.1,,8.731302647,2.335184275,0.811843742,2.876396224,0.004022444,0.043752007
ENSDARG00000079808,si:ch73-208g10.1,ICAM3,108.8539723,2.08714448,0.499173746,4.181198422,2.9e-5,8.41798e-4
ENSDARG00000079834,kdf1a,KDF1,21.45736431,2.877278206,0.760118051,3.785304406,1.53521e-4,0.003379189
ENSDARG00000079839,arrdc1b,ARRDC1,87.35169739,1.605499571,0.568474974,2.824222076,0.004739553,0.049829358
ENSDARG00000079840,kcnma1a,KCNMA1,159.1289546,-2.572196563,0.797475417,-3.225424266,0.001257861,0.017543636
ENSDARG00000079903,si:ch73-343l4.2,CLEC4F,68.15418076,2.438702281,0.581766451,4.19189226,2.77e-5,8.0856e-4
ENSDARG00000079912,rapgefl1,RAPGEFL1,35.65420891,2.472331593,0.693386175,3.565591129,3.63037e-4,0.006604742
ENSDARG00000079922,klf4,KLF4,140.7382039,2.512910927,0.865637715,2.902959152,0.003696548,0.041036916
ENSDARG00000079972,nfatc2b,,60.39993452,2.2840181,0.483207925,4.726781128,2.28e-6,1.02961e-4
ENSDARG00000079978,samd10a,SAMD10,15.2919916,2.888874912,0.832984511,3.468101596,5.24149e-4,0.008848409
ENSDARG00000086056,plekhg6,PLEKHG6,92.41020251,3.733574707,0.736171035,5.071613157,3.94e-7,2.48e-5
ENSDARG00000086158,ccbe1,CCBE1,7.995778275,2.426311623,0.832639167,2.914001309,0.003568284,0.039886854
ENSDARG00000086254,hhla2b.2,RFPL1,58.16977612,3.4002669,0.730005901,4.657862211,3.2e-6,1.36992e-4
ENSDARG00000086254,hhla2b.2,CD86,58.16977612,3.4002669,0.730005901,4.657862211,3.2e-6,1.36992e-4
ENSDARG00000086254,hhla2b.2,AL365214.3,58.16977612,3.4002669,0.730005901,4.657862211,3.2e-6,1.36992e-4
ENSDARG00000086254,hhla2b.2,RNF135,58.16977612,3.4002669,0.730005901,4.657862211,3.2e-6,1.36992e-4
ENSDARG00000086254,hhla2b.2,RFPL4A,58.16977612,3.4002669,0.730005901,4.657862211,3.2e-6,1.36992e-4
ENSDARG00000086254,hhla2b.2,CD80,58.16977612,3.4002669,0.730005901,4.657862211,3.2e-6,1.36992e-4
ENSDARG00000086254,hhla2b.2,RFPL4AL1,58.16977612,3.4002669,0.730005901,4.657862211,3.2e-6,1.36992e-4
ENSDARG00000086254,hhla2b.2,RFPL2,58.16977612,3.4002669,0.730005901,4.657862211,3.2e-6,1.36992e-4
ENSDARG00000086254,hhla2b.2,RFPL3,58.16977612,3.4002669,0.730005901,4.657862211,3.2e-6,1.36992e-4
ENSDARG00000086254,hhla2b.2,RFPL4B,58.16977612,3.4002669,0.730005901,4.657862211,3.2e-6,1.36992e-4
ENSDARG00000086261,fhdc4,,27.67029058,2.032732243,0.620296968,3.277030757,0.001049049,0.015154904
ENSDARG00000086337,si:dkey-102g19.3,CR589904.2,97.99762631,2.813520765,0.625633286,4.497076529,6.89e-6,0.00025859500000000003
ENSDARG00000086337,si:dkey-102g19.3,PINLYP,97.99762631,2.813520765,0.625633286,4.497076529,6.89e-6,0.00025859500000000003
ENSDARG00000086337,si:dkey-102g19.3,LYPD8,97.99762631,2.813520765,0.625633286,4.497076529,6.89e-6,0.00025859500000000003
ENSDARG00000086419,si:ch211-282j17.13,SEPT1,18.4384791,2.776102359,0.80720331,3.439161266,5.8352e-4,0.009588633
